id,user_id,event_type,event_date,page
3919,143,page_view,2025-06-14T23:55:52.526880,/cart
3920,143,search,2026-02-03T23:55:52.526887,/cart
3921,143,add_to_cart,2025-07-04T23:55:52.526894,/account
3922,143,product_view,2026-01-09T23:55:52.526900,/home
3923,143,purchase,2025-11-16T23:55:52.526907,/products
3924,143,page_view,2025-12-01T23:55:52.526916,/account
3925,143,product_view,2025-03-05T23:55:52.526922,/account
3926,143,search,2025-07-25T23:55:52.526929,/products
3927,143,add_to_cart,2026-01-26T23:55:52.526935,/account
3928,143,add_to_cart,2025-10-03T23:55:52.526942,/cart
3929,143,search,2025-08-09T23:55:52.526949,/cart
3930,143,page_view,2025-10-03T23:55:52.526955,/home
3931,143,search,2025-04-06T23:55:52.526962,/account
3932,143,page_view,2025-08-09T23:55:52.526968,/cart
3933,143,page_view,2025-11-05T23:55:52.526975,/checkout
3934,143,add_to_cart,2025-11-14T23:55:52.526982,/home
3935,143,page_view,2025-11-23T23:55:52.526988,/account
3936,143,purchase,2025-10-18T23:55:52.526995,/home
3937,143,product_view,2025-08-22T23:55:52.527001,/home
3938,143,page_view,2025-09-09T23:55:52.527008,/products
3939,143,add_to_cart,2025-12-27T23:55:52.527014,/account
3940,143,add_to_cart,2025-02-12T23:55:52.527021,/home
3941,143,search,2025-05-17T23:55:52.527028,/products
3942,143,page_view,2025-09-04T23:55:52.527035,/account
3943,144,page_view,2025-04-21T23:55:52.527043,/products
3944,144,page_view,2025-08-12T23:55:52.527049,/cart
3945,144,product_view,2025-09-11T23:55:52.527056,/checkout
3946,144,add_to_cart,2025-05-17T23:55:52.527065,/cart
3947,144,search,2025-06-02T23:55:52.527071,/account
3948,144,search,2025-10-24T23:55:52.527078,/account
3949,144,product_view,2025-11-21T23:55:52.527085,/cart
3950,144,purchase,2025-03-16T23:55:52.527091,/cart
3951,144,add_to_cart,2025-05-12T23:55:52.527098,/home
3952,144,purchase,2025-12-24T23:55:52.527104,/account
3953,144,add_to_cart,2025-06-02T23:55:52.527111,/products
3954,144,add_to_cart,2025-05-18T23:55:52.527121,/products
3955,145,purchase,2025-11-30T23:55:52.527131,/account
3956,145,purchase,2025-12-17T23:55:52.527137,/account
3957,145,purchase,2025-11-03T23:55:52.527144,/cart
3958,145,purchase,2025-03-11T23:55:52.527150,/checkout
3959,145,search,2025-05-11T23:55:52.527157,/account
3960,145,page_view,2025-08-17T23:55:52.527164,/cart
3961,145,product_view,2026-01-15T23:55:52.527170,/products
3962,145,page_view,2025-05-19T23:55:52.527177,/home
3963,145,product_view,2025-07-04T23:55:52.527183,/account
3964,145,purchase,2025-09-03T23:55:52.527190,/cart
3965,145,product_view,2025-06-18T23:55:52.527197,/checkout
3966,145,page_view,2025-02-25T23:55:52.527203,/cart
3967,145,page_view,2025-02-08T23:55:52.527209,/cart
3968,145,product_view,2025-04-28T23:55:52.527216,/cart
3969,145,product_view,2025-12-09T23:55:52.527223,/cart
3970,145,page_view,2025-05-20T23:55:52.527230,/account
3971,145,add_to_cart,2025-03-07T23:55:52.527236,/cart
3972,145,purchase,2025-07-12T23:55:52.527242,/cart
3973,145,page_view,2025-10-07T23:55:52.527250,/cart
3974,145,page_view,2025-06-23T23:55:52.527256,/checkout
3975,145,product_view,2025-08-05T23:55:52.527263,/cart
3976,145,purchase,2025-04-04T23:55:52.527269,/products
3977,145,purchase,2025-08-19T23:55:52.527276,/account
3978,145,product_view,2025-12-28T23:55:52.527283,/home
3979,145,product_view,2025-02-06T23:55:52.527289,/products
3980,145,add_to_cart,2025-06-22T23:55:52.527296,/checkout
3981,145,purchase,2025-09-05T23:55:52.527302,/checkout
3982,145,search,2025-03-21T23:55:52.527309,/checkout
3983,145,search,2025-09-19T23:55:52.527315,/cart
3984,145,product_view,2025-11-05T23:55:52.527321,/cart
3985,145,purchase,2025-02-08T23:55:52.527328,/home
3986,145,add_to_cart,2025-10-17T23:55:52.527334,/account
3987,146,add_to_cart,2025-09-11T23:55:52.527344,/account
3988,146,add_to_cart,2025-06-03T23:55:52.527351,/account
3989,146,search,2025-03-27T23:55:52.527357,/home
3990,146,page_view,2025-05-29T23:55:52.527364,/home
3991,146,purchase,2025-08-20T23:55:52.527370,/cart
3992,146,product_view,2025-09-13T23:55:52.527377,/account
3993,146,purchase,2025-04-20T23:55:52.527383,/checkout
3994,146,search,2025-09-23T23:55:52.527390,/home
3995,146,search,2025-07-02T23:55:52.527397,/products
3996,146,add_to_cart,2025-02-23T23:55:52.527403,/account
3997,146,purchase,2025-07-05T23:55:52.527410,/checkout
3998,146,page_view,2025-11-19T23:55:52.527417,/cart
3999,146,purchase,2025-04-11T23:55:52.527423,/products
4000,146,purchase,2026-01-21T23:55:52.527429,/products
4001,146,search,2025-06-30T23:55:52.527436,/checkout
4002,146,purchase,2025-03-23T23:55:52.527442,/home
4003,146,search,2025-09-04T23:55:52.527449,/home
4004,146,add_to_cart,2025-11-19T23:55:52.527461,/checkout
4005,146,add_to_cart,2025-02-23T23:55:52.527499,/checkout
4006,146,search,2025-08-05T23:55:52.527578,/products
4007,146,page_view,2025-09-14T23:55:52.527591,/cart
4008,146,page_view,2025-02-15T23:55:52.527602,/products
4009,146,purchase,2025-12-15T23:55:52.527610,/checkout
4010,146,page_view,2026-01-08T23:55:52.527622,/cart
4011,146,purchase,2025-08-03T23:55:52.527629,/cart
4012,146,product_view,2025-10-05T23:55:52.527638,/cart
4013,146,purchase,2025-08-07T23:55:52.527646,/account
4014,146,purchase,2025-08-03T23:55:52.527657,/checkout
4015,146,add_to_cart,2025-12-05T23:55:52.527712,/checkout
4016,146,product_view,2025-03-03T23:55:52.527728,/products
4017,146,add_to_cart,2025-07-30T23:55:52.527743,/checkout
4018,146,search,2025-07-08T23:55:52.527755,/account
4019,146,page_view,2025-04-25T23:55:52.527780,/account
4020,147,page_view,2025-09-04T23:55:52.527790,/account
4021,147,page_view,2026-01-21T23:55:52.527797,/account
4022,147,search,2026-01-10T23:55:52.527804,/cart
4023,147,add_to_cart,2025-12-27T23:55:52.527810,/checkout
4024,147,page_view,2025-07-31T23:55:52.527816,/cart
4025,147,search,2025-04-25T23:55:52.527823,/cart
4026,147,add_to_cart,2025-12-20T23:55:52.527830,/account
4027,147,search,2025-04-13T23:55:52.527836,/products
4028,147,add_to_cart,2025-07-20T23:55:52.527843,/account
4029,147,search,2026-01-13T23:55:52.527849,/account
4030,147,add_to_cart,2026-01-01T23:55:52.527856,/checkout
4031,147,page_view,2025-05-13T23:55:52.527863,/account
4032,147,product_view,2025-05-22T23:55:52.527870,/account
4033,147,purchase,2025-03-12T23:55:52.527877,/home
4034,147,page_view,2026-01-19T23:55:52.527886,/cart
4035,147,purchase,2025-04-29T23:55:52.527893,/products
4036,147,product_view,2025-12-27T23:55:52.527899,/home
4037,147,page_view,2025-07-31T23:55:52.527906,/products
4038,147,add_to_cart,2026-01-14T23:55:52.527912,/products
4039,147,search,2025-09-13T23:55:52.527918,/home
4040,147,page_view,2025-03-30T23:55:52.527925,/products
4041,147,add_to_cart,2025-02-08T23:55:52.527932,/products
4042,147,product_view,2025-06-29T23:55:52.527938,/products
4043,147,search,2025-04-11T23:55:52.527945,/home
4044,147,add_to_cart,2026-02-04T23:55:52.527951,/products
4045,147,product_view,2025-04-25T23:55:52.527958,/checkout
4046,147,product_view,2025-11-11T23:55:52.527965,/home
4047,148,product_view,2025-03-28T23:55:52.527973,/products
4048,148,product_view,2025-09-06T23:55:52.527979,/cart
4049,148,search,2025-05-15T23:55:52.527988,/home
4050,148,search,2025-06-19T23:55:52.527997,/checkout
4051,148,search,2025-10-01T23:55:52.528015,/cart
4052,148,add_to_cart,2026-02-01T23:55:52.528025,/account
4053,148,add_to_cart,2025-09-05T23:55:52.528033,/account
4054,148,page_view,2025-11-02T23:55:52.528042,/cart
4055,148,add_to_cart,2025-07-13T23:55:52.528049,/checkout
4056,148,purchase,2025-06-04T23:55:52.528076,/cart
4057,148,add_to_cart,2025-07-09T23:55:52.528083,/cart
4058,148,purchase,2026-01-21T23:55:52.528104,/cart
4059,148,search,2025-03-11T23:55:52.528115,/account
4060,148,add_to_cart,2025-02-20T23:55:52.528134,/products
4061,148,search,2025-04-05T23:55:52.528148,/checkout
4062,148,search,2025-10-06T23:55:52.528154,/checkout
4063,148,product_view,2025-03-09T23:55:52.528161,/cart
4064,148,product_view,2025-12-20T23:55:52.528168,/account
4065,148,search,2025-06-23T23:55:52.528175,/cart
4066,148,purchase,2025-03-30T23:55:52.528193,/account
4067,148,add_to_cart,2025-08-30T23:55:52.528204,/checkout
4068,148,product_view,2025-06-22T23:55:52.528211,/home
4069,148,purchase,2025-09-27T23:55:52.528218,/checkout
4070,148,product_view,2025-10-17T23:55:52.528225,/account
4071,148,product_view,2025-02-10T23:55:52.528232,/cart
4072,148,add_to_cart,2025-12-20T23:55:52.528238,/cart
4073,148,purchase,2025-06-27T23:55:52.528245,/checkout
4074,148,purchase,2025-03-08T23:55:52.528262,/products
4075,148,add_to_cart,2025-03-28T23:55:52.528277,/cart
4076,148,page_view,2025-11-19T23:55:52.528286,/checkout
4077,148,product_view,2026-01-31T23:55:52.528296,/account
4078,148,product_view,2025-07-28T23:55:52.528305,/cart
4079,148,product_view,2025-07-22T23:55:52.528315,/checkout
4080,148,search,2025-03-01T23:55:52.528324,/account
4081,148,page_view,2025-12-05T23:55:52.528346,/account
4082,148,add_to_cart,2025-11-26T23:55:52.528360,/account
4083,148,add_to_cart,2025-10-04T23:55:52.528370,/products
4084,148,purchase,2025-07-24T23:55:52.528382,/account
4085,148,search,2025-11-27T23:55:52.528392,/products
4086,148,page_view,2025-10-13T23:55:52.528401,/checkout
4087,149,add_to_cart,2025-06-02T23:55:52.528412,/account
4088,149,purchase,2026-01-09T23:55:52.528422,/checkout
4089,149,page_view,2025-10-24T23:55:52.528433,/account
4090,149,search,2025-05-30T23:55:52.528442,/cart
4091,149,product_view,2025-08-22T23:55:52.528452,/checkout
4092,149,product_view,2025-10-03T23:55:52.528461,/home
4093,149,purchase,2025-08-21T23:55:52.528471,/cart
4094,149,product_view,2025-07-23T23:55:52.528482,/cart
4095,149,search,2025-03-03T23:55:52.528493,/checkout
4096,149,purchase,2025-06-15T23:55:52.528504,/account
4097,149,search,2025-04-24T23:55:52.528514,/home
4098,149,page_view,2025-08-09T23:55:52.528523,/cart
4099,149,page_view,2025-11-30T23:55:52.528533,/checkout
4100,149,search,2025-03-09T23:55:52.528543,/checkout
4101,149,purchase,2025-03-15T23:55:52.528551,/cart
4102,149,product_view,2025-09-23T23:55:52.528562,/products
4103,149,search,2025-10-14T23:55:52.528572,/products
4104,149,search,2026-01-18T23:55:52.528582,/cart
4105,150,page_view,2025-09-28T23:55:52.528594,/checkout
4106,150,purchase,2025-10-30T23:55:52.528606,/cart
4107,150,purchase,2025-11-07T23:55:52.528617,/home
4108,150,page_view,2025-09-09T23:55:52.528631,/products
4109,150,page_view,2025-02-20T23:55:52.528641,/account
4110,150,search,2025-06-24T23:55:52.528652,/cart
4111,150,search,2025-12-16T23:55:52.528663,/cart
4112,150,add_to_cart,2026-01-11T23:55:52.528674,/products
4113,150,purchase,2025-12-25T23:55:52.528684,/account
4114,150,page_view,2025-04-19T23:55:52.528698,/account
4115,150,purchase,2025-02-27T23:55:52.528709,/home
4116,150,purchase,2025-07-11T23:55:52.528720,/cart
4117,150,page_view,2025-10-08T23:55:52.528731,/products
4118,150,purchase,2025-05-01T23:55:52.528742,/cart
4119,150,page_view,2025-05-03T23:55:52.528753,/home
4120,150,purchase,2025-11-01T23:55:52.528764,/products
4121,150,add_to_cart,2025-02-07T23:55:52.528775,/account
4122,150,product_view,2025-06-07T23:55:52.528786,/checkout
4123,150,search,2025-02-07T23:55:52.528797,/products
4124,150,add_to_cart,2025-05-31T23:55:52.528808,/account
4125,150,page_view,2025-09-16T23:55:52.528820,/products
4126,150,add_to_cart,2025-10-24T23:55:52.528834,/account
4127,150,page_view,2026-02-05T23:55:52.528845,/checkout
4128,150,page_view,2025-05-23T23:55:52.528856,/account
4129,150,page_view,2025-05-30T23:55:52.528868,/home
4130,150,page_view,2025-08-03T23:55:52.528879,/products
4131,150,add_to_cart,2025-04-03T23:55:52.528890,/home
4132,150,product_view,2025-09-22T23:55:52.528900,/cart
4133,150,search,2025-03-07T23:55:52.528909,/cart
4134,150,product_view,2025-07-12T23:55:52.528920,/cart
4135,150,product_view,2025-04-05T23:55:52.528930,/home
4136,151,add_to_cart,2025-06-08T23:55:52.528942,/home
4137,151,add_to_cart,2025-08-10T23:55:52.528956,/account
4138,151,product_view,2025-07-01T23:55:52.528964,/home
4139,151,page_view,2025-09-10T23:55:52.528974,/products
4140,151,purchase,2025-05-24T23:55:52.528983,/products
4141,151,page_view,2025-08-30T23:55:52.528992,/home
4142,151,search,2025-06-05T23:55:52.529002,/cart
4143,151,page_view,2025-10-15T23:55:52.529012,/home
4144,151,search,2025-12-28T23:55:52.529021,/home
4145,151,product_view,2025-11-19T23:55:52.529030,/products
4146,151,page_view,2025-07-15T23:55:52.529044,/account
4147,151,product_view,2025-06-17T23:55:52.529053,/cart
4148,151,purchase,2025-10-26T23:55:52.529062,/checkout
4149,151,page_view,2025-09-14T23:55:52.529072,/checkout
4150,151,add_to_cart,2025-11-18T23:55:52.529081,/home
4151,151,purchase,2025-10-03T23:55:52.529090,/home
4152,151,product_view,2025-12-03T23:55:52.529099,/checkout
4153,151,purchase,2025-10-01T23:55:52.529108,/home
4154,151,add_to_cart,2025-07-09T23:55:52.529117,/checkout
4155,151,search,2025-08-10T23:55:52.529126,/checkout
4156,151,page_view,2025-11-08T23:55:52.529134,/products
4157,151,add_to_cart,2025-07-15T23:55:52.529144,/home
4158,151,search,2025-08-07T23:55:52.529157,/cart
4159,151,product_view,2026-01-25T23:55:52.529166,/checkout
4160,151,add_to_cart,2025-09-30T23:55:52.529175,/checkout
4161,151,purchase,2025-08-20T23:55:52.529184,/cart
4162,152,search,2025-06-17T23:55:52.529196,/products
4163,152,page_view,2025-02-25T23:55:52.529210,/products
4164,152,search,2025-03-20T23:55:52.529220,/checkout
4165,152,page_view,2025-11-24T23:55:52.529230,/checkout
4166,152,purchase,2025-12-10T23:55:52.529239,/home
4167,152,page_view,2025-08-07T23:55:52.529249,/checkout
4168,152,product_view,2025-06-01T23:55:52.529260,/home
4169,152,search,2025-04-15T23:55:52.529269,/home
4170,152,purchase,2025-06-14T23:55:52.529295,/home
4171,152,page_view,2025-11-06T23:55:52.529309,/home
4172,152,product_view,2025-12-21T23:55:52.529335,/checkout
4173,152,search,2025-02-18T23:55:52.529345,/account
4174,152,add_to_cart,2025-11-05T23:55:52.529356,/products
4175,152,purchase,2025-11-01T23:55:52.529367,/account
4176,153,add_to_cart,2026-01-28T23:55:52.529381,/cart
4177,153,purchase,2025-05-10T23:55:52.529393,/cart
4178,153,product_view,2025-02-12T23:55:52.529407,/cart
4179,153,page_view,2025-07-06T23:55:52.529418,/cart
4180,153,search,2026-01-08T23:55:52.529429,/checkout
4181,153,product_view,2025-09-07T23:55:52.529440,/products
4182,153,add_to_cart,2025-12-12T23:55:52.529450,/account
4183,153,add_to_cart,2026-01-20T23:55:52.529461,/products
4184,153,purchase,2025-11-07T23:55:52.529471,/checkout
4185,153,purchase,2025-07-09T23:55:52.529481,/account
4186,153,purchase,2025-03-21T23:55:52.529492,/cart
4187,153,page_view,2025-04-18T23:55:52.529503,/home
4188,153,add_to_cart,2026-01-19T23:55:52.529512,/cart
4189,153,page_view,2025-03-08T23:55:52.529522,/home
4190,153,purchase,2025-02-07T23:55:52.529532,/cart
4191,153,product_view,2025-05-23T23:55:52.529542,/home
4192,153,purchase,2025-12-17T23:55:52.529552,/home
4193,153,product_view,2025-10-15T23:55:52.529562,/products
4194,153,purchase,2025-07-20T23:55:52.529571,/cart
4195,154,add_to_cart,2025-07-07T23:55:52.529583,/products
4196,154,add_to_cart,2026-02-02T23:55:52.529593,/cart
4197,154,search,2025-02-08T23:55:52.529602,/cart
4198,154,purchase,2025-10-29T23:55:52.529612,/checkout
4199,154,page_view,2026-02-04T23:55:52.529622,/account
4200,154,product_view,2025-09-14T23:55:52.529632,/home
4201,154,search,2025-09-24T23:55:52.529646,/products
4202,154,search,2025-06-21T23:55:52.529656,/home
4203,154,add_to_cart,2025-12-18T23:55:52.529666,/checkout
4204,154,page_view,2025-09-20T23:55:52.529676,/checkout
4205,154,page_view,2025-12-11T23:55:52.529686,/products
4206,154,purchase,2025-02-10T23:55:52.529696,/account
4207,154,add_to_cart,2025-04-29T23:55:52.529706,/products
4208,154,add_to_cart,2025-03-21T23:55:52.529717,/account
4209,154,search,2025-12-20T23:55:52.529734,/checkout
4210,154,product_view,2025-07-29T23:55:52.529744,/checkout
4211,154,product_view,2025-12-12T23:55:52.529754,/checkout
4212,154,search,2025-04-02T23:55:52.529764,/checkout
4213,154,purchase,2026-01-18T23:55:52.529774,/cart
4214,154,product_view,2025-12-19T23:55:52.529783,/checkout
4215,155,product_view,2025-10-06T23:55:52.529797,/home
4216,155,page_view,2026-01-07T23:55:52.529823,/cart
4217,155,purchase,2025-04-10T23:55:52.529847,/home
4218,155,search,2025-04-01T23:55:52.529856,/account
4219,155,add_to_cart,2025-10-02T23:55:52.529865,/home
4220,155,search,2025-04-10T23:55:52.529878,/products
4221,155,search,2025-09-11T23:55:52.529888,/checkout
4222,155,page_view,2025-05-16T23:55:52.529896,/account
4223,155,purchase,2025-09-05T23:55:52.529939,/home
4224,155,search,2025-08-10T23:55:52.529953,/cart
4225,155,purchase,2025-11-21T23:55:52.529966,/cart
4226,155,product_view,2025-10-25T23:55:52.529976,/cart
4227,155,search,2026-01-26T23:55:52.529987,/checkout
4228,155,search,2025-08-01T23:55:52.529998,/home
4229,155,product_view,2025-09-25T23:55:52.530009,/checkout
4230,155,add_to_cart,2026-01-30T23:55:52.530020,/checkout
4231,155,product_view,2025-03-11T23:55:52.530031,/cart
4232,155,search,2025-11-22T23:55:52.530042,/products
4233,155,search,2025-12-11T23:55:52.530054,/account
4234,155,add_to_cart,2025-07-10T23:55:52.530065,/home
4235,156,search,2026-01-03T23:55:52.530092,/home
4236,156,product_view,2025-06-27T23:55:52.530104,/account
4237,156,page_view,2025-12-07T23:55:52.530114,/home
4238,156,product_view,2025-10-16T23:55:52.530125,/checkout
4239,156,page_view,2025-04-11T23:55:52.530136,/home
4240,156,product_view,2025-09-16T23:55:52.530148,/account
4241,156,page_view,2025-04-27T23:55:52.530162,/home
4242,156,search,2026-01-11T23:55:52.530173,/home
4243,156,add_to_cart,2025-11-28T23:55:52.530181,/checkout
4244,156,search,2025-03-01T23:55:52.530190,/products
4245,156,product_view,2026-01-24T23:55:52.530198,/cart
4246,156,product_view,2025-06-14T23:55:52.530208,/checkout
4247,156,search,2025-05-28T23:55:52.530218,/home
4248,157,purchase,2025-02-27T23:55:52.530230,/account
4249,157,search,2025-11-29T23:55:52.530239,/checkout
4250,157,product_view,2025-12-01T23:55:52.530248,/home
4251,157,page_view,2025-04-23T23:55:52.530257,/cart
4252,157,search,2025-03-11T23:55:52.530266,/account
4253,157,search,2025-09-02T23:55:52.530276,/checkout
4254,157,page_view,2025-05-30T23:55:52.530286,/checkout
4255,157,add_to_cart,2025-03-17T23:55:52.530296,/cart
4256,157,product_view,2025-08-04T23:55:52.530307,/checkout
4257,157,product_view,2025-02-19T23:55:52.530317,/home
4258,158,add_to_cart,2025-11-21T23:55:52.530330,/home
4259,158,purchase,2025-12-06T23:55:52.530340,/products
4260,158,purchase,2025-07-15T23:55:52.530355,/products
4261,158,product_view,2025-03-03T23:55:52.530367,/checkout
4262,158,purchase,2025-05-10T23:55:52.530378,/account
4263,158,add_to_cart,2025-08-09T23:55:52.530390,/home
4264,158,page_view,2025-05-28T23:55:52.530400,/cart
4265,158,page_view,2025-07-03T23:55:52.530414,/checkout
4266,158,purchase,2025-05-13T23:55:52.530424,/checkout
4267,158,search,2025-11-01T23:55:52.530435,/cart
4268,158,product_view,2025-12-06T23:55:52.530446,/account
4269,158,add_to_cart,2025-12-10T23:55:52.530456,/checkout
4270,158,search,2025-09-24T23:55:52.530467,/account
4271,158,search,2025-09-14T23:55:52.530478,/checkout
4272,158,search,2025-04-01T23:55:52.530488,/products
4273,158,purchase,2025-03-28T23:55:52.530501,/account
4274,158,purchase,2025-03-07T23:55:52.530512,/account
4275,158,purchase,2025-10-18T23:55:52.530521,/account
4276,158,add_to_cart,2025-07-30T23:55:52.530530,/checkout
4277,158,product_view,2025-04-15T23:55:52.530540,/account
4278,158,search,2025-12-04T23:55:52.530549,/products
4279,158,purchase,2025-11-23T23:55:52.530558,/home
4280,158,page_view,2025-03-29T23:55:52.530568,/products
4281,158,page_view,2025-02-14T23:55:52.530576,/checkout
4282,158,purchase,2025-07-02T23:55:52.530586,/account
4283,158,page_view,2025-11-21T23:55:52.530596,/checkout
4284,158,search,2025-12-10T23:55:52.530606,/account
4285,158,page_view,2025-04-20T23:55:52.530615,/checkout
4286,158,product_view,2025-04-17T23:55:52.530625,/products
4287,158,add_to_cart,2025-07-31T23:55:52.530634,/products
4288,158,page_view,2025-10-20T23:55:52.530644,/home
4289,158,add_to_cart,2025-04-27T23:55:52.530658,/checkout
4290,158,product_view,2025-10-18T23:55:52.530667,/home
4291,158,purchase,2025-03-14T23:55:52.530677,/checkout
4292,158,product_view,2025-11-30T23:55:52.530686,/account
4293,158,search,2025-07-29T23:55:52.530696,/products
4294,158,add_to_cart,2025-08-21T23:55:52.530705,/cart
4295,158,add_to_cart,2025-07-04T23:55:52.530715,/products
4296,158,page_view,2025-11-28T23:55:52.530724,/account
4297,158,purchase,2025-04-30T23:55:52.530733,/checkout
4298,158,purchase,2025-06-05T23:55:52.530743,/account
4299,158,page_view,2025-12-09T23:55:52.530752,/products
4300,159,add_to_cart,2025-07-14T23:55:52.530763,/account
4301,159,product_view,2025-10-28T23:55:52.530773,/cart
4302,159,purchase,2025-12-05T23:55:52.530783,/checkout
4303,159,add_to_cart,2025-04-19T23:55:52.530793,/products
4304,159,add_to_cart,2025-11-27T23:55:52.530803,/account
4305,159,add_to_cart,2025-12-25T23:55:52.530817,/checkout
4306,159,search,2025-05-20T23:55:52.530827,/checkout
4307,159,purchase,2026-02-01T23:55:52.530837,/products
4308,159,product_view,2025-03-09T23:55:52.530847,/cart
4309,159,search,2025-07-29T23:55:52.530859,/home
4310,159,purchase,2025-08-23T23:55:52.530870,/checkout
4311,159,search,2025-06-03T23:55:52.530880,/account
4312,159,page_view,2025-06-16T23:55:52.530894,/cart
4313,159,add_to_cart,2025-12-30T23:55:52.530904,/products
4314,159,purchase,2025-10-20T23:55:52.530913,/cart
4315,159,purchase,2025-10-23T23:55:52.530923,/cart
4316,159,add_to_cart,2025-05-24T23:55:52.530950,/home
4317,159,page_view,2025-02-17T23:55:52.530978,/cart
4318,159,search,2025-08-09T23:55:52.530988,/home
4319,159,product_view,2025-11-25T23:55:52.530997,/checkout
4320,159,add_to_cart,2026-01-11T23:55:52.531007,/account
4321,159,purchase,2025-05-18T23:55:52.531017,/home
4322,159,add_to_cart,2025-07-26T23:55:52.531040,/account
4323,159,purchase,2025-06-20T23:55:52.531050,/cart
4324,159,search,2025-11-02T23:55:52.531061,/account
4325,159,purchase,2025-10-28T23:55:52.531071,/products
4326,159,product_view,2025-12-16T23:55:52.531081,/checkout
4327,159,product_view,2025-07-27T23:55:52.531091,/checkout
4328,159,page_view,2025-05-15T23:55:52.531101,/account
4329,159,purchase,2025-08-23T23:55:52.531115,/home
4330,159,search,2025-04-18T23:55:52.531125,/cart
4331,159,add_to_cart,2025-04-15T23:55:52.531135,/cart
4332,159,purchase,2025-12-13T23:55:52.531147,/home
4333,159,page_view,2026-01-28T23:55:52.531158,/cart
4334,159,add_to_cart,2025-06-01T23:55:52.531167,/account
4335,159,search,2025-09-25T23:55:52.531178,/account
4336,159,add_to_cart,2025-08-11T23:55:52.531192,/cart
4337,159,product_view,2025-11-21T23:55:52.531204,/home
4338,159,page_view,2025-12-13T23:55:52.531214,/account
4339,159,page_view,2025-05-23T23:55:52.531225,/account
4340,160,product_view,2025-07-08T23:55:52.531238,/account
4341,160,product_view,2025-03-14T23:55:52.531250,/home
4342,160,add_to_cart,2025-11-18T23:55:52.531260,/account
4343,160,add_to_cart,2025-07-31T23:55:52.531272,/checkout
4344,160,purchase,2025-10-21T23:55:52.531283,/account
4345,160,purchase,2025-05-24T23:55:52.531294,/home
4346,160,page_view,2025-12-22T23:55:52.531305,/cart
4347,160,search,2026-01-17T23:55:52.531316,/products
4348,160,purchase,2025-06-16T23:55:52.531326,/cart
4349,160,search,2026-01-09T23:55:52.531337,/home
4350,160,search,2025-09-12T23:55:52.531349,/products
4351,160,search,2025-11-02T23:55:52.531360,/cart
4352,160,purchase,2025-08-24T23:55:52.531371,/cart
4353,160,search,2025-11-14T23:55:52.531382,/home
4354,160,add_to_cart,2025-12-04T23:55:52.531391,/products
4355,160,purchase,2025-02-07T23:55:52.531402,/cart
4356,160,search,2025-03-24T23:55:52.531412,/products
4357,160,add_to_cart,2025-03-03T23:55:52.531422,/products
4358,160,product_view,2025-09-13T23:55:52.531432,/home
4359,160,search,2025-12-25T23:55:52.531441,/checkout
4360,160,add_to_cart,2025-03-01T23:55:52.531450,/cart
4361,160,add_to_cart,2025-09-17T23:55:52.531459,/checkout
4362,160,search,2026-01-05T23:55:52.531472,/account
4363,160,purchase,2025-09-26T23:55:52.531482,/checkout
4364,160,page_view,2025-03-04T23:55:52.531492,/home
4365,160,search,2026-01-11T23:55:52.531501,/products
4366,160,product_view,2025-05-12T23:55:52.531511,/home
4367,160,page_view,2025-06-24T23:55:52.531521,/account
4368,160,purchase,2025-12-12T23:55:52.531534,/checkout
4369,160,add_to_cart,2025-08-17T23:55:52.531543,/products
4370,160,page_view,2025-09-26T23:55:52.531552,/home
4371,160,add_to_cart,2026-02-05T23:55:52.531561,/products
4372,160,add_to_cart,2025-09-09T23:55:52.531571,/home
4373,160,search,2025-08-16T23:55:52.531580,/checkout
4374,160,page_view,2025-07-24T23:55:52.531590,/account
4375,160,page_view,2025-04-01T23:55:52.531598,/cart
4376,160,search,2025-09-29T23:55:52.531608,/home
4377,160,product_view,2025-08-18T23:55:52.531618,/cart
4378,160,page_view,2025-10-30T23:55:52.531627,/products
4379,160,add_to_cart,2025-06-28T23:55:52.531636,/checkout
4380,160,purchase,2026-01-30T23:55:52.531647,/products
4381,160,product_view,2025-08-15T23:55:52.531674,/account
4382,160,page_view,2025-08-21T23:55:52.531683,/checkout
4383,160,purchase,2025-04-29T23:55:52.531707,/home
4384,160,search,2025-03-11T23:55:52.531716,/account
4385,161,purchase,2025-06-08T23:55:52.531732,/account
4386,161,add_to_cart,2025-04-22T23:55:52.531745,/home
4387,161,purchase,2025-11-07T23:55:52.531755,/cart
4388,161,product_view,2025-11-06T23:55:52.531766,/products
4389,161,page_view,2025-04-12T23:55:52.531775,/home
4390,161,page_view,2025-03-09T23:55:52.531787,/cart
4391,161,add_to_cart,2025-04-19T23:55:52.531797,/account
4392,161,product_view,2025-09-20T23:55:52.531809,/account
4393,161,page_view,2025-09-10T23:55:52.531818,/home
4394,161,purchase,2026-02-02T23:55:52.531840,/home
4395,161,add_to_cart,2025-05-19T23:55:52.531849,/cart
4396,162,search,2025-04-16T23:55:52.531861,/account
4397,162,add_to_cart,2025-04-14T23:55:52.531870,/home
4398,162,purchase,2025-11-11T23:55:52.531880,/checkout
4399,162,purchase,2025-11-19T23:55:52.531890,/home
4400,162,page_view,2025-11-14T23:55:52.531902,/home
4401,162,page_view,2025-06-20T23:55:52.531913,/cart
4402,162,page_view,2025-11-20T23:55:52.531921,/home
4403,162,product_view,2025-05-22T23:55:52.531930,/cart
