id,user_id,order_date,status,total_amount
506,96,2025-11-19T23:55:52.404306,completed,710.43
507,97,2026-02-01T23:55:52.404315,pending,449.83
508,97,2025-12-16T23:55:52.404322,cancelled,544.29
509,97,2025-03-24T23:55:52.404329,cancelled,715.69
510,97,2025-07-06T23:55:52.404336,completed,536.01
511,97,2025-03-26T23:55:52.404344,completed,318.57
512,97,2025-12-13T23:55:52.404351,pending,238.71
513,97,2025-10-26T23:55:52.404358,pending,839.92
514,97,2025-10-25T23:55:52.404365,pending,718.26
515,97,2025-09-07T23:55:52.404373,completed,87.44
516,97,2025-05-27T23:55:52.404380,completed,703.79
517,98,2025-08-20T23:55:52.404388,completed,52.6
518,98,2025-02-27T23:55:52.404398,completed,911.54
519,98,2025-04-18T23:55:52.404405,cancelled,519.4
520,98,2025-12-21T23:55:52.404412,cancelled,121.3
521,98,2025-12-16T23:55:52.404420,pending,662.12
522,98,2025-06-17T23:55:52.404429,pending,300.92
523,98,2026-01-11T23:55:52.404437,completed,822.52
524,100,2025-08-05T23:55:52.404447,cancelled,347.07
525,100,2025-12-08T23:55:52.404454,completed,858.68
526,100,2026-01-13T23:55:52.404467,completed,859.4
527,100,2025-03-03T23:55:52.404475,cancelled,211.99
528,101,2025-06-26T23:55:52.404487,cancelled,304.89
529,101,2025-12-20T23:55:52.404494,pending,824.22
530,101,2025-11-04T23:55:52.404502,completed,430.74
531,101,2025-06-17T23:55:52.404509,pending,843.92
532,101,2025-02-17T23:55:52.404516,pending,809.9
533,102,2025-11-12T23:55:52.404525,completed,175.89
534,102,2026-01-06T23:55:52.404532,completed,148.53
535,102,2025-04-09T23:55:52.404540,pending,812.15
536,102,2025-02-23T23:55:52.404547,pending,222.2
537,102,2025-07-26T23:55:52.404555,pending,630.79
538,102,2025-02-20T23:55:52.404562,cancelled,974.77
539,102,2025-12-01T23:55:52.404570,pending,924.38
540,102,2025-12-10T23:55:52.404577,pending,468.65
541,102,2026-01-04T23:55:52.404584,pending,672.22
542,102,2026-01-30T23:55:52.404591,cancelled,874.92
543,103,2025-04-16T23:55:52.404600,cancelled,586.76
544,103,2025-02-28T23:55:52.404607,pending,543.14
545,103,2025-02-18T23:55:52.404615,cancelled,637.33
546,103,2025-06-29T23:55:52.404622,cancelled,740.32
547,103,2025-06-04T23:55:52.404629,pending,680.53
548,103,2025-03-14T23:55:52.404636,pending,191.22
549,103,2025-04-26T23:55:52.404646,cancelled,101.84
550,103,2025-03-13T23:55:52.404656,completed,530.29
551,104,2025-05-28T23:55:52.404664,completed,121.12
552,104,2025-05-30T23:55:52.404672,pending,278.85
553,104,2025-09-16T23:55:52.404679,completed,531.58
554,104,2025-04-30T23:55:52.404686,cancelled,409.71
555,104,2025-10-08T23:55:52.404693,completed,486.14
556,104,2025-04-18T23:55:52.404701,pending,133.62
557,104,2025-05-26T23:55:52.404708,pending,350.26
558,105,2025-03-08T23:55:52.404717,completed,147.51
559,105,2025-07-09T23:55:52.404724,completed,579.27
560,105,2026-02-05T23:55:52.404731,completed,802.19
561,105,2025-03-26T23:55:52.404739,cancelled,339.37
562,105,2025-05-21T23:55:52.404746,cancelled,246.51
563,105,2025-02-27T23:55:52.404754,pending,952.84
564,105,2025-08-03T23:55:52.404761,completed,825.76
565,106,2025-08-20T23:55:52.404769,cancelled,779.05
566,106,2025-04-04T23:55:52.404779,pending,730.83
567,106,2025-08-03T23:55:52.404786,cancelled,479.91
568,106,2025-12-18T23:55:52.404793,cancelled,260.66
569,106,2025-08-15T23:55:52.404801,pending,838.39
570,106,2025-09-09T23:55:52.404808,cancelled,545.89
571,106,2025-02-11T23:55:52.404815,completed,93.49
572,107,2025-05-29T23:55:52.404824,completed,830.75
573,107,2025-07-11T23:55:52.404831,completed,291.57
574,108,2025-11-01T23:55:52.404840,completed,933.71
575,108,2025-07-19T23:55:52.404847,completed,484.19
576,108,2025-10-31T23:55:52.404854,cancelled,371.04
577,109,2026-01-13T23:55:52.404863,cancelled,845.59
578,109,2025-04-10T23:55:52.404872,completed,783.54
579,109,2025-06-20T23:55:52.404880,pending,675.53
580,109,2025-05-23T23:55:52.404887,completed,965.66
581,109,2026-02-03T23:55:52.404894,cancelled,749.4
582,109,2025-04-28T23:55:52.404903,pending,846.88
583,110,2025-05-21T23:55:52.404912,completed,707.23
584,110,2025-11-09T23:55:52.404920,cancelled,824.48
585,110,2025-12-14T23:55:52.404927,pending,674.65
586,110,2025-04-01T23:55:52.404934,pending,528.9
587,110,2025-07-24T23:55:52.404942,pending,980.53
588,110,2025-02-16T23:55:52.404949,completed,309.92
589,110,2025-08-14T23:55:52.404956,pending,480.2
590,111,2025-11-27T23:55:52.404965,pending,622.4
591,111,2025-05-19T23:55:52.404972,pending,850.92
592,112,2025-08-29T23:55:52.404981,cancelled,749.98
593,112,2025-04-28T23:55:52.404989,cancelled,256.48
594,112,2025-10-21T23:55:52.404997,cancelled,728.67
595,112,2025-02-19T23:55:52.405004,pending,925.13
596,112,2025-11-30T23:55:52.405012,cancelled,667.58
597,112,2025-11-06T23:55:52.405019,cancelled,565.37
598,112,2025-03-16T23:55:52.405026,pending,724.84
599,112,2025-08-09T23:55:52.405033,cancelled,506.35
600,113,2025-03-01T23:55:52.405042,cancelled,446.6
601,113,2025-05-08T23:55:52.405049,pending,883.6
602,113,2025-07-04T23:55:52.405057,completed,546.59
603,113,2026-01-24T23:55:52.405064,pending,188.06
604,113,2025-02-27T23:55:52.405072,completed,239.91
605,113,2025-11-15T23:55:52.405079,pending,699.22
606,113,2025-11-23T23:55:52.405087,completed,706.07
607,113,2025-09-07T23:55:52.405094,completed,765.91
608,113,2026-01-20T23:55:52.405101,pending,823.32
609,114,2025-03-27T23:55:52.405109,cancelled,752.52
610,115,2025-03-11T23:55:52.405118,cancelled,419.44
611,115,2025-05-20T23:55:52.405125,cancelled,323.26
612,115,2025-03-02T23:55:52.405135,completed,930.16
613,116,2025-07-07T23:55:52.405144,cancelled,347.02
614,116,2025-04-29T23:55:52.405153,completed,62.32
615,116,2025-09-30T23:55:52.405161,completed,639.53
616,116,2025-06-24T23:55:52.405168,completed,915.91
617,116,2025-02-10T23:55:52.405176,cancelled,665.25
618,116,2025-04-10T23:55:52.405183,cancelled,751.53
619,117,2025-10-29T23:55:52.405191,pending,476.37
620,117,2025-02-21T23:55:52.405199,completed,227.63
621,117,2025-11-09T23:55:52.405206,cancelled,538.15
622,118,2026-01-16T23:55:52.405215,pending,315.16
623,118,2025-09-23T23:55:52.405222,completed,202.88
624,118,2025-09-28T23:55:52.405229,completed,364.03
625,118,2025-02-07T23:55:52.405236,completed,87.94
626,118,2025-08-24T23:55:52.405244,cancelled,98.31
627,118,2025-03-22T23:55:52.405251,cancelled,850.98
628,119,2025-05-30T23:55:52.405260,cancelled,572.65
629,119,2025-12-30T23:55:52.405269,cancelled,351.97
630,119,2025-10-16T23:55:52.405279,completed,544.58
631,119,2025-05-23T23:55:52.405286,completed,445.13
632,120,2025-07-14T23:55:52.405294,completed,381.93
633,120,2025-10-19T23:55:52.405301,cancelled,365.29
634,120,2025-08-05T23:55:52.405309,pending,257.52
635,120,2025-03-26T23:55:52.405316,cancelled,501.11
636,120,2025-04-24T23:55:52.405323,cancelled,58.36
637,120,2025-02-28T23:55:52.405331,pending,473.38
638,120,2025-03-14T23:55:52.405338,cancelled,922.68
639,120,2025-10-04T23:55:52.405346,completed,698.42
640,121,2025-07-25T23:55:52.405354,completed,416.58
641,121,2025-05-05T23:55:52.405362,cancelled,318.69
642,121,2025-05-17T23:55:52.405369,pending,538.59
643,121,2025-05-21T23:55:52.405377,pending,512.46
644,121,2025-09-07T23:55:52.405384,cancelled,232.89
645,122,2025-12-25T23:55:52.405395,completed,209.03
646,122,2025-05-06T23:55:52.405402,cancelled,56.96
647,122,2026-01-03T23:55:52.405409,completed,686.82
648,122,2025-10-19T23:55:52.405417,cancelled,453.0
649,122,2025-12-14T23:55:52.405425,completed,560.87
650,122,2025-02-11T23:55:52.405432,cancelled,786.45
651,122,2025-03-11T23:55:52.405439,completed,759.55
652,122,2025-11-19T23:55:52.405449,completed,486.26
653,123,2026-01-17T23:55:52.405481,completed,119.59
654,123,2025-11-06T23:55:52.405489,pending,580.18
655,123,2025-04-17T23:55:52.405496,completed,915.44
656,123,2025-07-12T23:55:52.405504,pending,478.57
657,123,2025-07-13T23:55:52.405526,pending,350.58
658,124,2025-02-26T23:55:52.405535,completed,558.09
659,124,2025-03-14T23:55:52.405545,cancelled,637.43
660,124,2025-04-12T23:55:52.405554,completed,715.84
661,124,2025-12-30T23:55:52.405562,pending,931.65
662,124,2025-12-13T23:55:52.405569,pending,797.55
663,124,2025-09-04T23:55:52.405577,cancelled,132.18
664,125,2025-07-25T23:55:52.405586,pending,831.02
665,125,2026-01-21T23:55:52.405594,pending,198.51
666,125,2025-10-16T23:55:52.405601,completed,759.42
667,125,2025-05-02T23:55:52.405609,pending,962.13
668,125,2025-11-24T23:55:52.405617,pending,693.42
669,125,2025-03-11T23:55:52.405624,pending,959.52
670,125,2026-01-31T23:55:52.405632,cancelled,881.03
671,126,2025-12-04T23:55:52.405641,completed,54.78
672,126,2025-04-06T23:55:52.405649,pending,560.29
673,127,2025-09-02T23:55:52.405658,completed,760.88
674,128,2025-10-20T23:55:52.405668,pending,910.35
675,128,2025-05-19T23:55:52.405675,completed,202.91
676,128,2025-10-15T23:55:52.405686,cancelled,843.01
677,128,2025-10-29T23:55:52.405696,completed,222.29
678,128,2025-04-21T23:55:52.405705,completed,858.82
679,129,2025-06-14T23:55:52.405715,cancelled,572.18
680,129,2025-09-10T23:55:52.405724,cancelled,113.99
681,129,2025-12-17T23:55:52.405732,completed,739.31
682,129,2025-06-01T23:55:52.405739,pending,389.28
683,129,2025-02-27T23:55:52.405749,cancelled,272.81
684,129,2025-09-13T23:55:52.405770,cancelled,116.32
685,129,2025-10-29T23:55:52.405795,pending,511.57
686,129,2025-08-21T23:55:52.405817,cancelled,676.45
687,130,2025-11-19T23:55:52.405826,cancelled,588.52
688,130,2025-08-28T23:55:52.405833,pending,210.21
689,130,2025-08-29T23:55:52.405841,completed,796.38
690,130,2025-02-06T23:55:52.405848,cancelled,658.8
691,130,2025-09-17T23:55:52.405856,pending,177.59
692,130,2025-08-20T23:55:52.405863,pending,489.71
693,130,2025-08-06T23:55:52.405871,pending,512.62
694,130,2025-12-12T23:55:52.405911,completed,663.27
695,130,2025-12-26T23:55:52.405919,pending,865.78
696,131,2025-05-06T23:55:52.405927,completed,300.07
697,131,2025-03-22T23:55:52.405935,completed,741.05
698,133,2025-03-19T23:55:52.405945,completed,822.01
699,133,2025-04-15T23:55:52.405952,pending,780.74
700,133,2025-10-20T23:55:52.405959,completed,574.01
701,133,2025-05-03T23:55:52.405966,cancelled,498.5
702,133,2025-11-21T23:55:52.405974,pending,422.87
703,133,2025-04-10T23:55:52.405981,cancelled,864.31
704,133,2025-11-29T23:55:52.405989,pending,526.07
705,133,2025-12-21T23:55:52.405996,pending,395.67
706,135,2025-10-06T23:55:52.406005,cancelled,699.95
707,135,2025-05-18T23:55:52.406013,completed,473.91
708,135,2025-11-06T23:55:52.406020,cancelled,951.28
709,135,2025-03-05T23:55:52.406029,completed,749.12
710,135,2025-06-03T23:55:52.406037,pending,88.4
711,135,2025-06-01T23:55:52.406044,completed,109.72
712,135,2025-07-31T23:55:52.406051,completed,90.67
713,135,2025-10-23T23:55:52.406058,cancelled,912.34
714,135,2025-08-05T23:55:52.406065,pending,496.19
715,135,2025-06-18T23:55:52.406073,completed,87.91
716,136,2025-08-24T23:55:52.406081,completed,718.55
717,136,2025-05-15T23:55:52.406088,cancelled,838.16
718,136,2025-09-24T23:55:52.406096,cancelled,567.13
719,136,2025-11-08T23:55:52.406103,pending,670.99
720,136,2025-08-02T23:55:52.406110,cancelled,670.67
721,136,2025-12-28T23:55:52.406117,cancelled,289.01
722,136,2025-10-14T23:55:52.406124,cancelled,435.55
723,136,2025-08-13T23:55:52.406132,pending,803.02
724,136,2025-04-02T23:55:52.406139,completed,526.75
725,136,2025-11-26T23:55:52.406147,pending,207.33
726,137,2025-05-18T23:55:52.406155,cancelled,316.77
727,138,2025-11-02T23:55:52.406163,completed,394.11
728,138,2025-12-07T23:55:52.406170,cancelled,268.83
729,139,2025-12-09T23:55:52.406179,pending,691.47
730,139,2025-06-05T23:55:52.406187,completed,611.25
731,139,2025-03-11T23:55:52.406194,pending,71.32
732,139,2026-01-14T23:55:52.406203,completed,594.81
733,139,2025-11-15T23:55:52.406211,completed,648.06
734,141,2025-11-22T23:55:52.406220,completed,208.02
735,141,2025-11-05T23:55:52.406227,cancelled,960.33
736,141,2025-04-05T23:55:52.406234,cancelled,655.74
737,141,2025-03-04T23:55:52.406242,pending,949.89
738,141,2025-10-18T23:55:52.406250,pending,626.2
739,141,2025-06-09T23:55:52.406257,pending,212.04
740,141,2025-07-10T23:55:52.406266,cancelled,185.58
741,141,2025-04-13T23:55:52.406276,completed,642.05
742,141,2025-05-20T23:55:52.406284,pending,209.34
743,142,2025-08-14T23:55:52.406292,pending,616.71
744,142,2026-01-01T23:55:52.406299,completed,409.3
745,142,2025-11-30T23:55:52.406307,completed,65.73
746,142,2025-05-14T23:55:52.406314,cancelled,700.15
747,142,2025-11-21T23:55:52.406321,cancelled,141.48
748,142,2025-06-07T23:55:52.406328,cancelled,619.82
749,142,2025-05-09T23:55:52.406335,cancelled,764.76
750,142,2025-12-20T23:55:52.406343,pending,676.42
751,142,2025-04-03T23:55:52.406350,cancelled,836.15
752,142,2025-02-23T23:55:52.406357,cancelled,459.92
753,143,2025-07-31T23:55:52.406366,completed,712.76
754,143,2025-07-01T23:55:52.406374,completed,941.5
755,143,2025-06-04T23:55:52.406381,pending,382.99
756,143,2025-02-14T23:55:52.406388,cancelled,142.83
757,143,2025-11-29T23:55:52.406399,pending,503.28
758,143,2025-10-09T23:55:52.406406,completed,319.1
759,144,2025-07-11T23:55:52.406415,pending,229.57
760,144,2025-02-07T23:55:52.406422,cancelled,799.95
761,144,2025-04-16T23:55:52.406429,cancelled,161.94
762,144,2026-02-02T23:55:52.406437,pending,671.82
763,144,2025-02-18T23:55:52.406444,pending,438.4
764,144,2025-12-13T23:55:52.406456,completed,454.77
765,144,2025-04-12T23:55:52.406464,pending,298.24
766,144,2025-05-07T23:55:52.406472,pending,586.44
767,145,2025-09-17T23:55:52.406498,cancelled,427.58
768,145,2025-10-24T23:55:52.406506,pending,574.5
769,145,2025-04-26T23:55:52.406514,pending,219.78
770,145,2025-04-25T23:55:52.406522,cancelled,509.57
771,145,2025-09-01T23:55:52.406530,cancelled,377.14
772,145,2025-02-09T23:55:52.406541,pending,748.99
773,145,2025-03-05T23:55:52.406550,completed,760.42
774,145,2025-06-22T23:55:52.406558,cancelled,951.78
775,145,2025-12-16T23:55:52.406566,completed,532.93
776,146,2025-04-30T23:55:52.406576,cancelled,712.2
777,146,2025-02-09T23:55:52.406583,completed,202.7
778,146,2025-03-17T23:55:52.406605,completed,814.15
779,146,2025-11-23T23:55:52.406613,pending,929.57
780,146,2025-06-28T23:55:52.406621,completed,110.88
781,147,2025-07-31T23:55:52.406630,completed,628.58
782,147,2025-07-24T23:55:52.406641,pending,633.27
783,147,2025-05-15T23:55:52.406650,pending,726.03
784,148,2026-01-07T23:55:52.406660,completed,658.28
785,148,2025-06-26T23:55:52.406669,completed,241.62
786,148,2025-03-06T23:55:52.406677,cancelled,321.71
787,148,2026-01-19T23:55:52.406695,cancelled,535.02
788,148,2025-02-13T23:55:52.406720,completed,634.43
789,148,2025-02-25T23:55:52.406738,completed,391.75
790,148,2025-03-07T23:55:52.406751,completed,976.86
791,148,2025-12-23T23:55:52.406761,pending,790.69
792,148,2025-08-09T23:55:52.406769,cancelled,425.39
793,149,2025-10-26T23:55:52.406793,cancelled,64.6
794,149,2025-02-10T23:55:52.406801,completed,923.22
795,149,2025-04-30T23:55:52.406809,pending,739.83
796,149,2025-04-25T23:55:52.406818,cancelled,380.69
797,149,2025-09-17T23:55:52.406826,completed,626.05
798,149,2025-10-29T23:55:52.406836,pending,933.23
799,149,2025-04-17T23:55:52.406844,completed,298.05
800,149,2025-07-12T23:55:52.406852,cancelled,151.14
801,149,2025-12-30T23:55:52.406860,cancelled,329.54
802,150,2025-05-19T23:55:52.406870,pending,882.31
803,151,2025-09-30T23:55:52.406882,cancelled,470.63
804,151,2025-07-27T23:55:52.406900,cancelled,509.45
805,151,2025-10-04T23:55:52.406910,pending,963.18
806,151,2025-06-16T23:55:52.406919,cancelled,487.68
807,151,2025-04-11T23:55:52.406927,completed,507.87
808,151,2025-09-26T23:55:52.406937,completed,413.54
809,151,2025-10-16T23:55:52.406952,cancelled,716.12
810,151,2025-08-28T23:55:52.406962,pending,957.67
811,151,2025-05-17T23:55:52.406988,cancelled,59.24
812,152,2025-10-01T23:55:52.407013,pending,138.36
813,152,2025-02-26T23:55:52.407021,cancelled,830.02
814,152,2025-12-29T23:55:52.407031,cancelled,934.83
815,152,2025-06-07T23:55:52.407041,pending,385.86
816,153,2025-09-21T23:55:52.407052,completed,949.76
817,153,2025-02-21T23:55:52.407064,completed,524.05
818,153,2025-10-26T23:55:52.407075,completed,748.66
819,153,2025-09-23T23:55:52.407113,completed,267.75
820,153,2025-10-01T23:55:52.407129,cancelled,388.23
821,153,2025-12-13T23:55:52.407141,completed,924.18
822,153,2025-02-24T23:55:52.407149,cancelled,518.03
823,153,2026-02-02T23:55:52.407156,cancelled,960.09
824,153,2025-06-04T23:55:52.407164,pending,639.63
825,154,2025-04-17T23:55:52.407174,pending,516.27
826,154,2025-05-20T23:55:52.407183,pending,427.99
827,154,2025-04-16T23:55:52.407191,completed,101.44
828,154,2025-07-04T23:55:52.407198,pending,942.67
829,154,2026-01-20T23:55:52.407206,cancelled,379.92
830,154,2025-02-19T23:55:52.407213,completed,484.34
831,154,2025-12-06T23:55:52.407221,cancelled,542.29
832,155,2025-02-18T23:55:52.407230,completed,61.23
833,155,2025-10-21T23:55:52.407240,pending,601.96
834,155,2025-08-23T23:55:52.407248,pending,632.14
835,155,2025-09-26T23:55:52.407255,completed,571.14
836,155,2025-10-07T23:55:52.407265,pending,497.78
837,156,2025-08-14T23:55:52.407274,pending,224.72
838,156,2025-07-03T23:55:52.407281,completed,448.14
839,156,2025-07-30T23:55:52.407288,pending,861.61
840,156,2025-09-15T23:55:52.407308,pending,220.89
841,156,2025-11-30T23:55:52.407316,cancelled,701.71
842,156,2025-12-16T23:55:52.407323,cancelled,306.45
843,156,2025-10-08T23:55:52.407330,cancelled,460.61
844,156,2025-07-25T23:55:52.407337,completed,188.55
845,156,2025-11-21T23:55:52.407345,pending,815.38
846,157,2025-07-05T23:55:52.407353,pending,177.75
847,157,2025-03-20T23:55:52.407360,cancelled,557.28
848,158,2025-06-01T23:55:52.407369,pending,288.43
849,158,2025-04-21T23:55:52.407376,completed,428.48
850,158,2025-02-17T23:55:52.407384,completed,107.03
851,158,2025-09-28T23:55:52.407391,pending,847.02
852,158,2025-12-18T23:55:52.407398,pending,757.36
853,159,2025-08-05T23:55:52.407406,pending,582.33
854,159,2025-09-27T23:55:52.407413,pending,68.84
855,159,2025-12-05T23:55:52.407421,pending,874.0
856,159,2025-04-01T23:55:52.407428,completed,598.01
857,160,2025-03-10T23:55:52.407437,cancelled,215.81
858,160,2025-09-13T23:55:52.407444,pending,358.84
859,160,2025-05-20T23:55:52.407456,pending,786.01
860,160,2025-06-22T23:55:52.407463,completed,412.02
861,160,2025-09-12T23:55:52.407470,pending,650.13
862,160,2025-11-23T23:55:52.407480,completed,658.55
863,160,2025-08-17T23:55:52.407487,pending,649.71
864,160,2025-04-19T23:55:52.407494,pending,856.46
865,160,2025-12-31T23:55:52.407502,completed,203.9
866,160,2025-10-12T23:55:52.407508,pending,351.03
867,161,2025-02-07T23:55:52.407519,pending,625.12
868,161,2025-07-18T23:55:52.407529,pending,893.31
869,161,2025-08-04T23:55:52.407536,cancelled,607.57
870,161,2025-06-20T23:55:52.407544,pending,208.95
871,163,2025-10-08T23:55:52.407553,cancelled,289.06
872,163,2025-02-12T23:55:52.407561,cancelled,126.06
873,164,2025-07-17T23:55:52.407569,completed,140.78
874,164,2025-06-08T23:55:52.407576,cancelled,101.13
875,165,2025-05-13T23:55:52.407585,completed,148.73
876,165,2025-03-26T23:55:52.407592,completed,130.1
877,165,2025-07-21T23:55:52.407600,pending,267.89
878,165,2025-09-13T23:55:52.407607,pending,645.16
879,165,2025-11-30T23:55:52.407614,cancelled,846.59
880,165,2026-01-22T23:55:52.407621,completed,680.37
881,166,2025-06-07T23:55:52.407630,pending,976.23
882,166,2025-05-05T23:55:52.407637,pending,571.12
883,166,2025-11-28T23:55:52.407644,cancelled,562.32
884,166,2025-04-09T23:55:52.407654,cancelled,483.72
885,166,2025-03-17T23:55:52.407663,cancelled,463.23
886,167,2025-03-15T23:55:52.407672,cancelled,344.18
887,167,2025-08-12T23:55:52.407679,pending,562.68
888,167,2025-12-22T23:55:52.407686,pending,342.47
889,167,2025-07-09T23:55:52.407693,pending,197.93
890,167,2026-01-31T23:55:52.407701,completed,547.15
891,167,2025-11-28T23:55:52.407708,pending,322.42
892,167,2025-05-08T23:55:52.407715,completed,703.38
893,167,2025-05-30T23:55:52.407722,pending,334.63
894,167,2025-06-30T23:55:52.407730,pending,617.15
895,167,2026-02-02T23:55:52.407737,cancelled,404.96
896,168,2025-04-24T23:55:52.407745,pending,425.01
897,168,2025-11-14T23:55:52.407753,cancelled,750.26
898,168,2025-07-21T23:55:52.407761,pending,259.56
899,168,2025-12-27T23:55:52.407770,pending,644.06
900,168,2025-05-17T23:55:52.407777,cancelled,817.2
901,168,2025-02-20T23:55:52.407785,pending,320.44
902,169,2025-09-21T23:55:52.407793,pending,228.6
903,169,2026-01-01T23:55:52.407801,completed,179.79
904,169,2025-12-11T23:55:52.407808,cancelled,482.58
905,169,2025-06-19T23:55:52.407815,pending,715.45
906,169,2025-05-30T23:55:52.407822,completed,354.61
907,169,2025-11-20T23:55:52.407829,completed,971.23
908,169,2026-01-25T23:55:52.407836,completed,973.72
909,169,2025-09-14T23:55:52.407843,pending,168.79
910,170,2026-02-01T23:55:52.407851,completed,135.69
911,170,2026-01-29T23:55:52.407858,pending,256.33
912,170,2025-07-05T23:55:52.407865,pending,796.44
913,170,2025-05-26T23:55:52.407873,pending,490.5
914,170,2026-01-20T23:55:52.407880,pending,126.21
915,170,2025-11-23T23:55:52.407887,completed,303.18
916,170,2025-07-20T23:55:52.407894,completed,566.03
917,171,2025-10-30T23:55:52.407903,pending,826.39
918,171,2026-01-30T23:55:52.407910,completed,975.87
919,172,2025-07-23T23:55:52.407919,pending,284.8
920,172,2026-01-19T23:55:52.407926,completed,487.79
921,172,2025-12-19T23:55:52.407933,cancelled,682.71
922,173,2025-06-08T23:55:52.407942,pending,697.37
923,173,2025-08-30T23:55:52.407949,pending,200.68
924,173,2026-01-15T23:55:52.407956,cancelled,940.55
925,174,2025-12-05T23:55:52.407964,pending,507.17
926,174,2025-09-06T23:55:52.407971,completed,392.41
927,174,2026-01-10T23:55:52.407978,cancelled,256.9
928,174,2025-12-10T23:55:52.407986,completed,651.26
929,174,2025-08-23T23:55:52.407993,completed,208.99
930,174,2025-09-17T23:55:52.408000,cancelled,163.67
931,174,2025-10-04T23:55:52.408011,completed,970.39
932,174,2025-04-14T23:55:52.408018,cancelled,501.51
933,175,2025-11-18T23:55:52.408027,pending,782.26
934,175,2025-10-01T23:55:52.408034,completed,524.92
935,175,2025-02-19T23:55:52.408041,cancelled,371.5
936,175,2025-03-22T23:55:52.408050,completed,106.79
937,175,2025-03-12T23:55:52.408058,completed,716.26
938,175,2025-12-13T23:55:52.408066,completed,513.45
939,175,2025-08-27T23:55:52.408073,cancelled,799.13
940,175,2025-08-12T23:55:52.408080,pending,746.53
941,175,2026-01-26T23:55:52.408087,cancelled,408.88
942,176,2025-09-30T23:55:52.408096,completed,511.04
943,176,2025-06-26T23:55:52.408103,cancelled,329.98
944,177,2025-10-31T23:55:52.408112,cancelled,227.3
945,177,2025-08-11T23:55:52.408119,pending,745.78
946,177,2025-09-18T23:55:52.408126,cancelled,918.75
947,177,2025-04-28T23:55:52.408133,completed,115.43
948,177,2025-11-18T23:55:52.408140,pending,330.89
949,177,2025-09-24T23:55:52.408150,cancelled,398.76
950,177,2026-02-05T23:55:52.408157,cancelled,530.66
951,178,2026-01-27T23:55:52.408166,cancelled,863.99
952,178,2025-03-25T23:55:52.408173,completed,354.66
953,179,2025-03-05T23:55:52.408182,cancelled,828.1
954,180,2025-05-13T23:55:52.408191,cancelled,522.67
955,180,2025-04-29T23:55:52.408198,completed,632.39
956,180,2025-08-24T23:55:52.408205,pending,658.86
957,181,2025-12-18T23:55:52.408213,cancelled,675.95
958,183,2025-11-06T23:55:52.408223,completed,241.98
959,183,2025-06-02T23:55:52.408230,completed,143.82
960,184,2025-03-14T23:55:52.408239,pending,675.03
961,184,2025-05-12T23:55:52.408246,cancelled,716.25
962,184,2025-09-27T23:55:52.408253,completed,398.04
963,184,2025-04-01T23:55:52.408262,cancelled,117.33
964,184,2025-10-22T23:55:52.408270,cancelled,516.84
965,184,2025-12-27T23:55:52.408277,pending,810.97
966,184,2026-01-05T23:55:52.408284,pending,580.12
967,184,2025-07-08T23:55:52.408291,pending,804.54
968,184,2026-01-07T23:55:52.408299,cancelled,302.52
969,186,2025-09-03T23:55:52.408309,completed,947.37
970,187,2025-12-18T23:55:52.408317,completed,738.91
971,187,2025-05-09T23:55:52.408324,pending,229.99
972,187,2025-05-12T23:55:52.408332,cancelled,286.32
973,187,2025-03-22T23:55:52.408339,completed,580.5
974,187,2025-04-26T23:55:52.408347,pending,758.8
975,187,2025-03-16T23:55:52.408354,cancelled,390.07
976,187,2025-06-16T23:55:52.408361,cancelled,681.98
977,187,2025-12-14T23:55:52.408369,completed,802.84
978,188,2025-07-15T23:55:52.408377,cancelled,370.64
979,188,2025-11-17T23:55:52.408384,cancelled,998.51
980,188,2025-06-24T23:55:52.408391,pending,907.36
981,188,2025-04-30T23:55:52.408398,pending,852.61
982,188,2025-07-09T23:55:52.408406,cancelled,459.06
983,188,2025-08-24T23:55:52.408413,cancelled,278.69
984,188,2025-05-02T23:55:52.408420,completed,406.31
985,188,2025-04-30T23:55:52.408427,cancelled,291.38
986,189,2025-06-21T23:55:52.408438,pending,50.19
987,189,2026-01-19T23:55:52.408461,pending,615.97
988,189,2025-05-16T23:55:52.408494,completed,993.74
989,189,2025-09-04T23:55:52.408525,completed,335.32
990,189,2025-10-15T23:55:52.408545,completed,862.93
991,189,2026-01-25T23:55:52.408558,cancelled,831.22
992,189,2025-04-28T23:55:52.408569,cancelled,578.51
993,190,2025-11-18T23:55:52.408584,completed,85.85
994,190,2025-08-07T23:55:52.408597,completed,181.49
995,190,2025-08-02T23:55:52.408613,cancelled,287.36
996,190,2025-09-27T23:55:52.408622,pending,137.31
997,190,2025-07-16T23:55:52.408632,cancelled,921.99
998,190,2025-12-28T23:55:52.408640,cancelled,358.46
999,190,2025-06-03T23:55:52.408650,completed,513.86
1000,190,2025-02-17T23:55:52.408660,cancelled,597.42
1001,190,2025-12-19T23:55:52.408670,cancelled,660.14
1002,192,2025-07-25T23:55:52.408684,completed,791.12
1003,192,2025-08-18T23:55:52.408710,pending,885.8
1004,192,2025-06-28T23:55:52.408737,pending,933.73
1005,192,2025-12-06T23:55:52.408760,completed,760.29
1006,192,2025-04-03T23:55:52.408770,completed,652.19
1007,192,2025-03-19T23:55:52.408781,pending,101.42
1008,192,2025-05-13T23:55:52.408792,completed,353.35
1009,192,2025-04-22T23:55:52.408801,completed,360.49
1010,192,2025-02-13T23:55:52.408814,completed,195.54
